24137;Carpeta;Norma;-RFX7S;110500.00
24138;Block;Norma;VS9/F-;119500.00
24139;Color;Faber-Castell;Q5Y5/3;134500.00
24140;Hojas;Faber-Castell;5A3/HU;148500.00
24141;Colbón;Paper-Mate;O4LPI/;131500.00
24142;Color;Norma;M8G-/E;136500.00
24143;Carpeta;Kilométrico;7VRBBY;90500.00
24144;Hojas;Paper-Mate;/VAHBL;102000.00
24145;Block;Faber-Castell;U0PZLF;42500.00
24146;Libro;Norma;/7AQE1;119500.00
24147;Carpeta;Norma;WBVQD7;101500.00
24148;Lámina;Offi-Esco;U6ZXK4;198500.00
24149;Colbón;Faber-Castell;M98AAC;174000.00
24150;Hojas;Norma;BAG9-V;124500.00
24151;Color;Paper-Mate;L4PGK/;151500.00
24152;Corrector;Xerox;44M6RL;137000.00
24153;Colbón;Pelikan;UL0IW1;54000.00
24154;Esfero;Kilométrico;AK74C0;123500.00
24155;Lápiz;Offi-Esco;T6R8L3;129000.00
24156;Plumón;Pelikan;H5LWM4;137000.00
24157;Plumón;Bic;L3AMDH;154500.00
24158;Lápiz;Paper-Mate;L/TOPA;186000.00
24159;Colbón;Paper-Mate;IK/YZ4;172000.00
24160;Lámina;Bic;QGY3JM;50000.00
24161;Libro;Kilométrico;F5V9J6;108500.00
24162;Libro;Offi-Esco;GXIAZU;112000.00
24163;Cuaderno;Pelikan;-P55US;129000.00
24164;Esfero;Bic;SIH5JR;195500.00
24165;Color;Offi-Esco;W91VI-;103500.00
24166;Lápiz;Offi-Esco;FFI3ME;114000.00
24167;Cuaderno;Kilométrico;69C2QI;74500.00
24168;Pincel;Condor;9ACTBG;56000.00
24169;Lámina;Xerox;4567SF;42000.00
24170;Cuaderno;Paper-Mate;HMW2QG;113500.00
24171;Colbón;Kilométrico;DTKJOU;117500.00
24172;Cuaderno;Norma;FP32/1;125000.00
24173;Hojas;Bic;2-IZ1K;185500.00
24174;Plumón;Norma;O6OXBJ;71000.00
24175;Plumón;Xerox;BOKDRO;90000.00
24176;Lámina;Condor;JFMVJD;119500.00
24177;Lápiz;Xerox;SGR/OW;164500.00
24178;Block;Bic;IJCLW9;71500.00
24179;Corrector;Offi-Esco;EQ9YOG;55000.00
24180;Lápiz;Faber-Castell;ETP9EZ;148500.00
24181;Carpeta;Kilométrico;3C/ROW;144500.00
24182;Colbón;Norma;4ZKEMC;140500.00
24183;Cuaderno;Offi-Esco;LVWAY8;120000.00
24184;Lápiz;Norma;B94FYE;197000.00
24185;Cuaderno;Xerox;SQ3F9U;97000.00
24186;Libro;Condor;U05COA;76000.00
24187;Cuaderno;Paper-Mate;GVFT77;159500.00
24188;Hojas;Condor;-Q15EK;110000.00
24189;Block;Faber-Castell;O6L1ZZ;163000.00
24190;Pincel;Faber-Castell;-/MV7U;165500.00
24191;Color;Kilométrico;H-HXPY;79500.00
24192;Lápiz;Kilométrico;FPOOXR;180000.00
24193;Lámina;Bic;1EYI0I;170500.00
24194;Colbón;Faber-Castell;Y4I8DW;84000.00
24195;Libro;Bic;ZRIQUJ;141500.00
24196;Hojas;Norma;UD3Z-L;182500.00
24197;Plumón;Pelikan;D--/2X;125000.00
24198;Hojas;Kilométrico;U6BSCY;164500.00
24199;Libro;Bic;ECODXP;115500.00
24200;Esfero;Faber-Castell;A/6YCO;156000.00
24201;Block;Norma;/-MM6G;83000.00
24202;Colbón;Pelikan;R21650;146500.00
24203;Carpeta;Faber-Castell;J/3BI1;110000.00
24204;Borrador;Faber-Castell;3XVR0F;183500.00
24205;Plumón;Bic;9T6541;116000.00
24206;Plumón;Bic;F3V59W;69500.00
24207;Corrector;Bic;ZQHO7Y;54000.00
24208;Corrector;Bic;C01OAD;46500.00
24209;Lápiz;Offi-Esco;9EX2VS;52500.00
24210;Esfero;Pelikan;KZM/JV;116000.00
24211;Libro;Norma;JPK92Z;52500.00
24212;Cuaderno;Offi-Esco;ZUUG4W;61000.00
24213;Libro;Xerox;2XWRJ6;159000.00
24214;Color;Kilométrico;BDI75B;83500.00
24215;Color;Offi-Esco;6/C-/Q;45000.00
24216;Corrector;Kilométrico;D3VTWL;45500.00
24217;Lápiz;Norma;8U5EJI;147500.00
24218;Plumón;Offi-Esco;7RMI6L;60500.00
24219;Libro;Bic;H4Y6PD;187500.00
24220;Lápiz;Condor;GKJZ6S;76500.00
24221;Esfero;Offi-Esco;LTHVA8;191000.00
24222;Colbón;Faber-Castell;OXY8PX;141000.00
24223;Lámina;Kilométrico;725UH4;47000.00
24224;Borrador;Pelikan;8AJY95;179500.00
24225;Color;Pelikan;HMVQ8W;189000.00
24226;Hojas;Condor;L7XPAO;109000.00
24227;Esfero;Bic;LTACT1;200000.00
24228;Plumón;Condor;YQOSD3;146500.00
24229;Corrector;Bic;HIWAW5;138500.00
24230;Carpeta;Norma;CK/ZH8;67000.00
24231;Hojas;Offi-Esco;Y5WUQI;91500.00
24232;Esfero;Paper-Mate;YVWU/5;147500.00
24233;Libro;Condor;5AZ4RB;41000.00
24234;Pincel;Pelikan;J-8EL2;91000.00
24235;Plumón;Norma;2PVC-V;127000.00
24236;Pincel;Paper-Mate;7JKW9I;149500.00
24237;Esfero;Bic;WTFKU0;95000.00
24238;Colbón;Norma;EI8TH9;63000.00
24239;Lámina;Kilométrico;RUC3L0;142500.00
24240;Colbón;Pelikan;OQQRRK;52000.00
24241;Carpeta;Bic;LIXU/6;160500.00
24242;Corrector;Pelikan;FF2BRP;74500.00
24243;Libro;Kilométrico;PS6FZ-;180500.00
24244;Plumón;Norma;DQUQQ0;82000.00
24245;Color;Norma;FYV5CG;169000.00
24246;Borrador;Faber-Castell;3A/1IS;92000.00
24247;Lápiz;Offi-Esco;U5LYZ8;52000.00
24248;Lápiz;Condor;ESS124;130500.00
24249;Colbón;Norma;FIESOR;132000.00
24250;Colbón;Condor;4C72DA;86000.00
24251;Carpeta;Faber-Castell;JI/L3-;199000.00
24252;Lápiz;Condor;P18WHQ;149000.00
24253;Block;Bic;B2JXC5;164500.00
24254;Libro;Norma;9CDGTL;154500.00
24255;Esfero;Kilométrico;3VFGS7;76000.00
24256;Block;Offi-Esco;89WIDG;99500.00
24257;Libro;Faber-Castell;XM6VU4;185500.00
24258;Plumón;Norma;37AM5F;101500.00
24259;Lámina;Norma;HXCBMF;101500.00
24260;Color;Offi-Esco;7S-Z2U;71000.00
24261;Colbón;Faber-Castell;591BJ0;65000.00
24262;Cuaderno;Offi-Esco;HO4G4T;98000.00
24263;Block;Norma;2L0SG9;108500.00
24264;Plumón;Bic;364HGB;43000.00
24265;Borrador;Faber-Castell;16CB5J;155500.00
24266;Block;Bic;KTO7L6;153000.00
24267;Cuaderno;Kilométrico;EEUTXV;40500.00
24268;Cuaderno;Bic;K/5VFX;108500.00
24269;Hojas;Offi-Esco;SSFH0K;92000.00
24270;Block;Bic;EXO-TB;48000.00
24271;Lámina;Xerox;K9BJB3;132000.00
24272;Corrector;Bic;TSCRT9;117500.00
24273;Libro;Faber-Castell;WZE9G0;177500.00
24274;Lámina;Pelikan;CO8WTU;46500.00
24275;Block;Norma;E7FBYW;142000.00
24276;Color;Pelikan;OP4DHU;192500.00
24277;Corrector;Offi-Esco;HBVBQR;184000.00
24278;Borrador;Condor;QZ-JQY;70000.00
24279;Cuaderno;Offi-Esco;ZJ0JOY;181000.00
24280;Borrador;Bic;2/5FXL;57000.00
24281;Lámina;Paper-Mate;83JRFP;92500.00
24282;Libro;Paper-Mate;52/86D;46500.00
24283;Esfero;Offi-Esco;P-QYFG;160000.00
24284;Colbón;Kilométrico;EA1EF3;93500.00
24285;Libro;Norma;873D6P;85000.00
24286;Plumón;Pelikan;/VVUDX;183000.00
24287;Carpeta;Paper-Mate;WCP3/L;107500.00
24288;Libro;Paper-Mate;LTMXY8;98000.00
24289;Colbón;Xerox;LBT1MR;83000.00
24290;Plumón;Bic;GOZ6I/;116000.00
24291;Carpeta;Paper-Mate;C58IZ8;42000.00
24292;Pincel;Bic;J3ZLFK;52000.00
24293;Hojas;Pelikan;XVQ-V7;135000.00
24294;Libro;Faber-Castell;SE9PEF;136500.00
24295;Esfero;Paper-Mate;K2EJ0Z;158500.00
24296;Plumón;Offi-Esco;2W6D37;180000.00
24297;Lámina;Paper-Mate;ZEC1Y-;182500.00
24298;Borrador;Kilométrico;RXRJ/F;187000.00
24299;Color;Kilométrico;SDUT72;124500.00
24300;Color;Pelikan;6DB2TU;162000.00
24301;Pincel;Paper-Mate;BJ5GMS;137500.00
24302;Esfero;Xerox;-JWTGL;192500.00
24303;Cuaderno;Kilométrico;W579ID;168500.00
24304;Pincel;Bic;0P3YTB;167000.00
24305;Lámina;Bic;3BR256;70500.00
24306;Color;Norma;AFZR4M;126500.00
24307;Block;Condor;F20TMY;173000.00
24308;Lámina;Faber-Castell;T2TK/V;134500.00
24309;Block;Xerox;JU/02-;98500.00
24310;Color;Kilométrico;/AKGDW;166000.00
24311;Lápiz;Condor;-BPU8K;168500.00
24312;Lápiz;Condor;9SG358;169000.00
24313;Esfero;Pelikan;JF/2F4;138500.00
24314;Colbón;Kilométrico;VCQYTO;86500.00
24315;Lámina;Paper-Mate;6RKG7P;113500.00
24316;Cuaderno;Offi-Esco;WX5BPD;158500.00
24317;Borrador;Bic;KYXK7D;77000.00
24318;Libro;Norma;UC/VUJ;149000.00
24319;Lámina;Kilométrico;K37COB;95000.00
24320;Plumón;Bic;6JQC6I;144000.00
24321;Plumón;Offi-Esco;POJ678;132000.00
24322;Pincel;Offi-Esco;U12MM0;50500.00
24323;Corrector;Pelikan;S8AL7G;103000.00
24324;Esfero;Faber-Castell;EH6H62;166500.00
24325;Esfero;Norma;TDX/S-;124000.00
24326;Color;Offi-Esco;YKYP9/;93500.00
24327;Block;Condor;G3F3U5;167500.00
24328;Corrector;Pelikan;OBW/VO;197500.00
24329;Hojas;Xerox;ATHC2M;155500.00
24330;Carpeta;Condor;JS875A;130000.00
24331;Hojas;Bic;OQLR6L;165500.00
24332;Libro;Kilométrico;XYRAQ-;67000.00
24333;Esfero;Pelikan;130TDB;148000.00
24334;Borrador;Faber-Castell;-E5LGH;151500.00
24335;Lápiz;Paper-Mate;8KLXK4;102500.00
24336;Colbón;Paper-Mate;T81903;62000.00
24337;Color;Kilométrico;YWBA1Y;63500.00
24338;Colbón;Condor;3BH9OC;93500.00
24339;Libro;Condor;K5KXDJ;157000.00
24340;Block;Norma;EQE2FY;77000.00
24341;Colbón;Condor;B-IPSR;137000.00
24342;Hojas;Condor;3JMRZ3;134500.00
24343;Lámina;Faber-Castell;Q0IUJ4;181500.00
24344;Plumón;Pelikan;51XK0U;172000.00
24345;Esfero;Bic;0XFWA2;195500.00
24346;Lámina;Faber-Castell;EPTAHW;127500.00
24347;Color;Xerox;0IFDU-;133500.00
24348;Carpeta;Kilométrico;PKIWYY;58500.00
24349;Lámina;Offi-Esco;-WRFVY;157500.00
24350;Carpeta;Norma;DWK10H;40500.00
24351;Colbón;Condor;KM3G9V;172000.00
24352;Hojas;Norma;YKSX6X;59500.00
24353;Lámina;Offi-Esco;2LPIMA;178500.00
24354;Borrador;Paper-Mate;QMK1V3;99500.00
24355;Lámina;Bic;MILXLJ;174500.00
24356;Colbón;Bic;DIPQYF;164000.00
24357;Libro;Kilométrico;W1/UL1;75500.00
24358;Cuaderno;Paper-Mate;JXRPIO;188500.00
24359;Carpeta;Norma;36/5PU;96000.00
24360;Color;Offi-Esco;Z0S49Y;178000.00
24361;Color;Condor;-WZKPG;180500.00
24362;Hojas;Bic;8Q02SF;92500.00
24363;Pincel;Offi-Esco;8RD7G2;90500.00
24364;Hojas;Pelikan;ZEOUU-;50000.00
24365;Libro;Paper-Mate;5KJK9D;173500.00
24366;Cuaderno;Xerox;RW9BUL;66000.00
24367;Lámina;Xerox;6TFW8D;91000.00
24368;Libro;Bic;DFX10U;164000.00
24369;Corrector;Pelikan;8QG/DB;77500.00
24370;Lámina;Faber-Castell;XOL0M6;64500.00
24371;Block;Pelikan;8AB58B;112500.00
24372;Carpeta;Offi-Esco;-QWGKM;115500.00
24373;Libro;Bic;D6F3MM;190000.00
24374;Carpeta;Faber-Castell;BCUQX4;136500.00
24375;Color;Xerox;U2G4JX;140500.00
24376;Borrador;Bic;LG2-KQ;76000.00
24377;Plumón;Offi-Esco;T5PP7U;192500.00
24378;Cuaderno;Pelikan;Y9VRW0;161500.00
24379;Pincel;Xerox;I9MJHC;158000.00
24380;Hojas;Bic;BDU3H3;109500.00
24381;Colbón;Faber-Castell;74WP6E;161500.00
24382;Plumón;Norma;3WL17X;174000.00
24383;Plumón;Condor;19PBZW;167000.00
24384;Pincel;Xerox;BVURA0;136500.00
24385;Color;Condor;0V29TS;94000.00
24386;Pincel;Condor;F95Z9S;131500.00
24387;Lápiz;Paper-Mate;RX70XJ;138500.00
24388;Carpeta;Bic;7DLKGM;95500.00
24389;Colbón;Bic;HUHZ/A;99000.00
24390;Lápiz;Faber-Castell;MEL25Y;110500.00
24391;Block;Offi-Esco;C/-JMC;173000.00
24392;Cuaderno;Kilométrico;YWUILF;172500.00
24393;Cuaderno;Paper-Mate;3UYYMI;60500.00
24394;Libro;Norma;C58P4L;196000.00
24395;Esfero;Xerox;-Z653W;40000.00
24396;Carpeta;Condor;O4V681;89500.00
24397;Hojas;Norma;TFDGEP;86500.00
24398;Carpeta;Bic;19S8JK;131500.00
24399;Block;Pelikan;F-Q1Y6;197500.00
24400;Color;Xerox;86Y6DT;119500.00
24401;Corrector;Paper-Mate;HIJIWO;181000.00
24402;Libro;Pelikan;TDO9LD;178500.00
24403;Block;Faber-Castell;ESI6HX;168500.00
24404;Esfero;Kilométrico;2XX-SC;191500.00
24405;Cuaderno;Faber-Castell;MY435-;196500.00
24406;Corrector;Pelikan;9-LKBH;106500.00
24407;Cuaderno;Condor;4A1PRT;85500.00
24408;Colbón;Norma;BVMABI;40000.00
24409;Borrador;Bic;9BLJ79;152500.00
24410;Color;Norma;SJKFKO;180500.00
24411;Colbón;Xerox;C/7CUC;181500.00
24412;Pincel;Faber-Castell;J/M3K3;122000.00
24413;Corrector;Xerox;XL3T-5;148000.00
24414;Color;Kilométrico;KY90EI;150500.00
24415;Pincel;Kilométrico;TZI8MK;178000.00
24416;Corrector;Paper-Mate;HP-GYE;169500.00
24417;Esfero;Kilométrico;RK12P9;47500.00
24418;Hojas;Offi-Esco;4JL5EX;180000.00
24419;Plumón;Kilométrico;BMZJZU;130500.00
24420;Corrector;Xerox;C30X7E;80000.00
24421;Libro;Pelikan;7R987B;168000.00
24422;Plumón;Paper-Mate;0B93K5;62500.00
24423;Carpeta;Faber-Castell;A7M8IG;99500.00
24424;Plumón;Kilométrico;S8B6YF;159500.00
24425;Pincel;Norma;/2GMS6;62000.00
24426;Color;Xerox;M8JXSR;43000.00
24427;Libro;Offi-Esco;I-7UXH;50500.00
24428;Esfero;Condor;CVFVCX;54000.00
24429;Corrector;Faber-Castell;ZPGG3Z;132500.00
24430;Plumón;Condor;QWIO6Z;144500.00
24431;Borrador;Offi-Esco;V67/LP;151000.00
24432;Colbón;Offi-Esco;GUXPUL;86000.00
24433;Cuaderno;Kilométrico;B2WA84;197000.00
24434;Lápiz;Pelikan;/SPI63;67000.00
24435;Borrador;Bic;8-2USB;70000.00
24436;Cuaderno;Bic;O12YB2;141500.00
24437;Hojas;Pelikan;WKZ3/7;113500.00
24438;Pincel;Norma;3-OTHJ;133500.00
24439;Cuaderno;Pelikan;8JBK33;67000.00
24440;Lápiz;Kilométrico;43FLWW;188500.00
24441;Hojas;Offi-Esco;25-XC1;77500.00
24442;Cuaderno;Pelikan;CVKKC8;188000.00
24443;Lápiz;Xerox;WBGVYM;181500.00
24444;Hojas;Paper-Mate;PI3TW6;172500.00
24445;Color;Bic;7C7AB/;190500.00
24446;Colbón;Condor;TLS6PG;46000.00
24447;Cuaderno;Bic;988C/0;109500.00
24448;Lámina;Paper-Mate;2L/ERU;89000.00
24449;Plumón;Norma;OL/GY2;52500.00
24450;Cuaderno;Offi-Esco;WHVPRT;68500.00
24451;Color;Kilométrico;RWD6WS;103000.00
24452;Block;Kilométrico;LDXZXZ;102000.00
24453;Lápiz;Condor;0UC59X;83500.00
24454;Lámina;Pelikan;TEW775;121500.00
24455;Lámina;Xerox;QGS920;173000.00
24456;Color;Offi-Esco;WYOYAB;86000.00
24457;Corrector;Offi-Esco;-KOIY9;139500.00
24458;Lámina;Condor;ED6SGA;50500.00
24459;Pincel;Bic;SSSBBS;59000.00
24460;Lápiz;Paper-Mate;IW4KY1;100000.00
24461;Color;Norma;97JHMG;126000.00
24462;Carpeta;Pelikan;L4HCVL;90000.00
24463;Color;Faber-Castell;1P9XDI;137500.00
24464;Cuaderno;Offi-Esco;DVH4DY;78500.00
24465;Colbón;Condor;HA3BTX;136000.00
24466;Color;Kilométrico;661K9D;135500.00
24467;Hojas;Xerox;TDV1XJ;147500.00
24468;Corrector;Paper-Mate;PGTL30;56000.00
24469;Colbón;Kilométrico;CRXDAV;73500.00
24470;Carpeta;Bic;SVL3J0;44000.00
24471;Carpeta;Condor;MFFLML;83500.00
24472;Block;Norma;IL30GE;57500.00
24473;Borrador;Paper-Mate;/F3/VF;133000.00
24474;Libro;Faber-Castell;0LYTKM;131500.00
24475;Carpeta;Faber-Castell;WS2A3C;160000.00
24476;Pincel;Xerox;WRD6/9;100500.00
24477;Esfero;Norma;DMO/0R;76000.00
24478;Borrador;Faber-Castell;6S1GG/;196500.00
24479;Borrador;Condor;KQBS94;132500.00
24480;Plumón;Pelikan;/VLMEJ;132000.00
24481;Borrador;Xerox;VXSD2W;40000.00
24482;Lámina;Bic;VEAE7R;160000.00
24483;Colbón;Faber-Castell;SOEIFA;119500.00
24484;Borrador;Faber-Castell;TJDJX8;67500.00
24485;Corrector;Faber-Castell;T6OGSP;66000.00
24486;Plumón;Kilométrico;YOOXYK;66000.00
24487;Colbón;Paper-Mate;FBGHXV;108500.00
24488;Borrador;Norma;OBJ281;92500.00
24489;Libro;Paper-Mate;SAXRCP;193000.00
24490;Lámina;Paper-Mate;UXMUC2;136500.00
24491;Plumón;Xerox;ZBAU1I;139500.00
24492;Color;Condor;UWELJZ;184000.00
24493;Carpeta;Condor;SQ/UIB;72500.00
24494;Lámina;Faber-Castell;FU-HHG;72000.00
24495;Lápiz;Offi-Esco;DZ9D3T;72000.00
24496;Corrector;Offi-Esco;98DRYY;123000.00
24497;Colbón;Norma;W4U/LE;64000.00
24498;Corrector;Offi-Esco;ICDZD5;79500.00
24499;Color;Condor;AEL8OD;130500.00
24500;Libro;Faber-Castell;/RY1ZO;101000.00
24501;Hojas;Kilométrico;XDDW7Y;200000.00
24502;Pincel;Xerox;DCW7HD;108500.00
24503;Borrador;Condor;IMJFFM;40000.00
24504;Corrector;Condor;XGETJ0;181000.00
24505;Lápiz;Pelikan;4F6P8Y;128000.00
24506;Corrector;Paper-Mate;KU8JOR;62000.00
24507;Block;Offi-Esco;SGZSW2;105000.00
24508;Cuaderno;Kilométrico;FLUVC3;71500.00
24509;Hojas;Xerox;BVFMX8;42000.00
24510;Carpeta;Faber-Castell;9CWQMP;89500.00
24511;Corrector;Bic;8EK493;143000.00
24512;Cuaderno;Paper-Mate;VRG5CB;181500.00
24513;Colbón;Norma;B4LRRE;150500.00
24514;Corrector;Offi-Esco;FR-5J6;68500.00
24515;Libro;Bic;97KB/S;138000.00
24516;Corrector;Offi-Esco;Y40JUU;136500.00
24517;Esfero;Norma;CJP5F4;91500.00
24518;Borrador;Faber-Castell;MQ79-D;103000.00
24519;Lámina;Paper-Mate;I/4V3J;145000.00
24520;Plumón;Norma;SXY6JJ;64500.00
24521;Colbón;Faber-Castell;83TG/S;95000.00
24522;Libro;Condor;KM5P56;66500.00
24523;Cuaderno;Norma;YJF5IM;52500.00
24524;Color;Faber-Castell;IH5P44;187000.00
24525;Corrector;Condor;W10DH5;44500.00
24526;Cuaderno;Pelikan;X3RR0F;121500.00
24527;Borrador;Kilométrico;03L4DF;101500.00
24528;Colbón;Condor;CXJ0S/;146000.00
24529;Hojas;Norma;/J2A4E;123500.00
24530;Corrector;Condor;MTHS6X;173000.00
24531;Block;Norma;ZRQL/M;144500.00
24532;Pincel;Pelikan;LWCS2Q;98500.00
24533;Color;Offi-Esco;9S/6O6;191500.00
24534;Plumón;Norma;0ORP7W;188500.00
24535;Plumón;Paper-Mate;EEKFMF;69000.00
24536;Libro;Faber-Castell;4YQUDM;66500.00
24537;Lámina;Pelikan;2S4IM9;126000.00
24538;Pincel;Norma;IZPIVC;56000.00
24539;Libro;Pelikan;5V3K0Q;173500.00
24540;Colbón;Xerox;E892IO;149000.00
24541;Colbón;Bic;HXSBY/;96500.00
24542;Pincel;Norma;PO3DQE;125500.00
24543;Esfero;Offi-Esco;2JSGPV;103500.00
24544;Corrector;Faber-Castell;VGG1V-;98000.00
24545;Lámina;Norma;DWY37C;148500.00
24546;Corrector;Pelikan;T1JWJH;174500.00
24547;Lámina;Kilométrico;817ZYS;131500.00
24548;Color;Kilométrico;KMU4/2;85500.00
24549;Corrector;Pelikan;W-BFSI;140000.00
24550;Lámina;Pelikan;X-Y-77;141500.00
24551;Cuaderno;Paper-Mate;XG-6JP;53000.00
24552;Cuaderno;Condor;EM1HLD;93500.00
24553;Libro;Paper-Mate;0VAQBA;138500.00
24554;Pincel;Paper-Mate;COFLIX;118000.00
24555;Lápiz;Offi-Esco;7QFPCM;196000.00
24556;Borrador;Bic;3EEJO8;129500.00
24557;Lámina;Kilométrico;A64QKW;56000.00
24558;Plumón;Condor;4V55/6;139000.00
24559;Cuaderno;Kilométrico;8DIPR3;83500.00
24560;Color;Kilométrico;6U/61W;132500.00
24561;Corrector;Pelikan;OJ4LKL;62000.00
24562;Colbón;Faber-Castell;WZF7ZH;187500.00
24563;Hojas;Kilométrico;UMH1F1;129000.00
24564;Block;Bic;IZUALU;197000.00
24565;Esfero;Paper-Mate;7MUYIX;148000.00
24566;Lápiz;Paper-Mate;X/XI9Q;133500.00
24567;Plumón;Paper-Mate;SK420M;145000.00
24568;Lámina;Bic;MKDM8Y;179500.00
24569;Plumón;Offi-Esco;HY4LD/;113500.00
24570;Pincel;Bic;1/Q3RU;74000.00
24571;Borrador;Condor;I4O69X;196500.00
24572;Esfero;Xerox;89T-MJ;41000.00
24573;Cuaderno;Xerox;G664OC;153500.00
24574;Lámina;Paper-Mate;8JWKF/;114000.00
24575;Lápiz;Paper-Mate;2AM8OB;59000.00
24576;Borrador;Faber-Castell;52D52L;188000.00
24577;Plumón;Norma;9DIAHP;79000.00
24578;Plumón;Condor;0PWUI9;187000.00
24579;Libro;Xerox;88KX0E;187000.00
24580;Color;Condor;A2G9MP;187500.00
24581;Corrector;Bic;4UV//W;168500.00
24582;Cuaderno;Paper-Mate;LDL385;163500.00
24583;Pincel;Condor;IED4DY;60500.00
24584;Libro;Offi-Esco;2S16XB;83000.00
24585;Colbón;Pelikan;/88R2Y;169000.00
24586;Hojas;Pelikan;-6VBIZ;60000.00
24587;Lápiz;Xerox;M/GZX0;63500.00
24588;Plumón;Faber-Castell;KEI9VG;40500.00
24589;Colbón;Condor;BTCHB0;154000.00
24590;Corrector;Xerox;XS932G;121500.00
24591;Lámina;Xerox;Q2D7LB;126500.00
24592;Borrador;Bic;QQDEBR;119500.00
24593;Colbón;Paper-Mate;H6QF8Q;79000.00
24594;Borrador;Bic;3GC1S6;141000.00
24595;Hojas;Offi-Esco;2370Z1;56000.00
24596;Esfero;Condor;FHGKL8;170000.00
24597;Esfero;Condor;4AWQ-A;92000.00
24598;Carpeta;Xerox;LPZ6T0;196000.00
24599;Lápiz;Offi-Esco;FG8MB7;71500.00
24600;Colbón;Xerox;KKW48R;154000.00
24601;Color;Norma;XE4YQI;79000.00
24602;Color;Faber-Castell;K8RGL5;119000.00
24603;Lápiz;Paper-Mate;8I-MI4;119000.00
24604;Plumón;Bic;ZGF8H9;196500.00
24605;Cuaderno;Norma;OJTSEU;175500.00
24606;Pincel;Paper-Mate;34-QMW;58500.00
24607;Carpeta;Norma;29X0FY;135000.00
24608;Hojas;Norma;-BSHHI;58000.00
24609;Block;Xerox;VH46UW;123000.00
24610;Lápiz;Paper-Mate;Z8VK4/;78000.00
24611;Block;Xerox;5O3W62;155000.00
24612;Block;Kilométrico;WOPHLS;199500.00
24613;Hojas;Norma;YXH1H0;82000.00
24614;Pincel;Norma;9E7T8J;148500.00
24615;Libro;Kilométrico;T/B1HY;124000.00
24616;Pincel;Xerox;/HP3KV;196000.00
24617;Hojas;Norma;D443LI;42500.00
24618;Carpeta;Condor;43E4TM;112000.00
24619;Borrador;Kilométrico;QWFLJV;72500.00
24620;Borrador;Pelikan;F5VEUX;119500.00
24621;Hojas;Xerox;6PEU0/;101500.00
24622;Lápiz;Paper-Mate;FXQ0MC;120500.00
24623;Borrador;Condor;MTOBXB;90000.00
24624;Lámina;Kilométrico;QRAIMH;167500.00
24625;Borrador;Paper-Mate;ZYWF73;78500.00
24626;Colbón;Faber-Castell;IEJIXJ;106000.00
24627;Block;Condor;8XT2IF;147500.00
24628;Pincel;Offi-Esco;AY988D;162500.00
24629;Lámina;Faber-Castell;M7LI23;186500.00
24630;Colbón;Pelikan;U7VT3S;188000.00
24631;Color;Faber-Castell;UWEGSI;106000.00
24632;Libro;Xerox;5965RB;62500.00
24633;Plumón;Paper-Mate;-SUP5Q;72000.00
24634;Block;Condor;WJVIBP;192000.00
24635;Libro;Offi-Esco;/7G333;76000.00
24636;Plumón;Condor;1PHJMB;53500.00
24637;Libro;Xerox;O4QR8X;197500.00
24638;Color;Faber-Castell;1P-I7S;134500.00
24639;Corrector;Paper-Mate;8WPRGE;61000.00
24640;Corrector;Pelikan;1CYJFC;176000.00
24641;Hojas;Xerox;09-K4J;148500.00
24642;Corrector;Pelikan;LJGRZH;155000.00
24643;Block;Pelikan;5YPBL2;147500.00
24644;Libro;Pelikan;JJ8MPW;184500.00
24645;Color;Bic;MPS409;84000.00
24646;Color;Paper-Mate;TCFFUK;74500.00
24647;Pincel;Condor;6RQXX6;89000.00
24648;Cuaderno;Offi-Esco;X-XLUD;131000.00
24649;Cuaderno;Pelikan;E0XF01;113000.00
24650;Block;Paper-Mate;V3RQF-;105000.00
24651;Plumón;Xerox;8STKVX;135500.00
24652;Lápiz;Paper-Mate;S6J1WR;92500.00
24653;Colbón;Offi-Esco;LTQMF/;132500.00
24654;Carpeta;Norma;-6KY63;124500.00
24655;Hojas;Faber-Castell;GV7/UM;111000.00
24656;Plumón;Offi-Esco;2T9/DL;88000.00
24657;Colbón;Bic;5LBT/C;176500.00
24658;Lámina;Pelikan;1V0GII;96000.00
24659;Block;Norma;HL-27R;83000.00
24660;Color;Offi-Esco;U-V-OC;63500.00
24661;Lápiz;Offi-Esco;1PVX46;104500.00
24662;Lápiz;Xerox;RM9SMH;128500.00
24663;Colbón;Kilométrico;/2ELIH;138500.00
24664;Esfero;Offi-Esco;F28PA4;158500.00
24665;Hojas;Pelikan;7OHUPU;173500.00
24666;Color;Xerox;G1BCFT;58500.00
24667;Corrector;Kilométrico;EH5D92;119000.00
24668;Libro;Kilométrico;P2C5/C;83000.00
24669;Lápiz;Kilométrico;T6ELT-;134000.00
24670;Corrector;Norma;D3PGJ4;169500.00
24671;Hojas;Xerox;2VDEBQ;117500.00
24672;Corrector;Condor;KB1-21;128000.00
24673;Hojas;Bic;ZUR7T3;46500.00
24674;Cuaderno;Bic;P7J7CM;122500.00
24675;Corrector;Condor;XDXR3L;113000.00
24676;Esfero;Xerox;-E0OY7;60500.00
24677;Block;Condor;4W29D6;163500.00
24678;Colbón;Bic;/C/EGW;123500.00
24679;Pincel;Bic;47R4SS;80000.00
24680;Esfero;Offi-Esco;X1BC2G;55000.00
