2530;Hojas;Norma;52ZY0W;129500.00
2531;Block;Xerox;EZ060B;89000.00
2532;Hojas;Kilométrico;YI1AVL;110000.00
2533;Libro;Norma;JWVY8T;185500.00
2534;Colbón;Condor;K-E5B-;43500.00
2535;Borrador;Norma;4RGMC6;64000.00
2536;Hojas;Xerox;/X9CH0;170000.00
2537;Esfero;Norma;1IQ997;174500.00
2538;Plumón;Kilométrico;YT739J;130000.00
2539;Hojas;Kilométrico;OXIMT-;190000.00
2540;Block;Bic;78IDCA;184500.00
2541;Libro;Xerox;CXG8UO;177000.00
2542;Borrador;Condor;MYMRT6;157500.00
2543;Corrector;Pelikan;KFRSBC;87000.00
2544;Lámina;Condor;VJFY79;160500.00
2545;Borrador;Faber-Castell;VD2YTI;107000.00
2546;Hojas;Norma;AIGBM4;58500.00
2547;Lápiz;Paper-Mate;2LL3Z6;53500.00
2548;Esfero;Offi-Esco;3RRD-J;161500.00
2549;Block;Xerox;3MM8C0;94500.00
2550;Esfero;Pelikan;2JXBUV;151000.00
2551;Pincel;Paper-Mate;WSFXVT;165500.00
2552;Hojas;Paper-Mate;AZKYKS;82500.00
2553;Esfero;Offi-Esco;-W9KTZ;50500.00
2554;Esfero;Condor;WTZXP9;181000.00
2555;Block;Pelikan;F7UXG0;108000.00
2556;Esfero;Norma;K5-41T;55500.00
2557;Plumón;Xerox;FA/IVU;81500.00
2558;Libro;Condor;PF9B1M;134000.00
2559;Colbón;Xerox;Z2F85R;176000.00
2560;Color;Xerox;JRS5UZ;105000.00
2561;Carpeta;Paper-Mate;6ZE0OI;116000.00
2562;Plumón;Paper-Mate;V94CK7;194500.00
2563;Corrector;Offi-Esco;G659PB;189500.00
2564;Plumón;Kilométrico;UIMCYK;199500.00
2565;Lápiz;Bic;FYHYTE;53000.00
2566;Esfero;Kilométrico;S66J6O;80500.00
2567;Libro;Kilométrico;IYA32X;81500.00
2568;Pincel;Kilométrico;0IDKC5;84000.00
2569;Color;Kilométrico;7JFS6M;47000.00
2570;Corrector;Condor;2AC02Z;83000.00
2571;Carpeta;Condor;PCWOP3;61000.00
2572;Cuaderno;Condor;Y6W19M;94500.00
2573;Esfero;Faber-Castell;XSRM1X;91000.00
2574;Corrector;Faber-Castell;Z/FFAW;141500.00
2575;Lámina;Pelikan;FOXBM3;57000.00
2576;Corrector;Norma;R10QQ0;121500.00
2577;Lápiz;Offi-Esco;T0A-AH;151500.00
2578;Corrector;Norma;3HY/EM;107000.00
2579;Block;Condor;KK4OJY;181000.00
2580;Lámina;Pelikan;E8BEYY;58000.00
2581;Block;Paper-Mate;ZGBFMF;41500.00
2582;Libro;Offi-Esco;4RPE9T;130500.00
2583;Libro;Xerox;O5HE3P;90000.00
2584;Hojas;Bic;URK/XJ;43500.00
2585;Carpeta;Condor;54ZROJ;75000.00
2586;Plumón;Bic;I/-JV-;51500.00
2587;Carpeta;Offi-Esco;5KDM3B;110500.00
2588;Corrector;Kilométrico;44W4DT;88000.00
2589;Lápiz;Xerox;XYKZ6B;165500.00
2590;Colbón;Kilométrico;09YOZE;174500.00
2591;Block;Bic;3I0M9E;81000.00
2592;Cuaderno;Paper-Mate;1EM68F;58500.00
2593;Corrector;Paper-Mate;57E2WA;197500.00
2594;Carpeta;Bic;EI7HAH;176500.00
2595;Borrador;Bic;U9M5Q2;145000.00
2596;Plumón;Faber-Castell;QV0HIS;167000.00
2597;Pincel;Offi-Esco;K0PSPV;112000.00
2598;Block;Paper-Mate;HL45C0;119500.00
2599;Hojas;Bic;Z/JBF4;177500.00
2600;Hojas;Paper-Mate;ZY0GPL;165000.00
2601;Hojas;Pelikan;92OVRV;117000.00
2602;Corrector;Pelikan;BJI0/6;169500.00
2603;Colbón;Offi-Esco;68OJXD;74500.00
2604;Color;Bic;K0YJE1;172500.00
2605;Borrador;Kilométrico;B4AQV7;192500.00
2606;Color;Offi-Esco;4ZYWPV;180000.00
2607;Lámina;Norma;LR79L6;176500.00
2608;Block;Pelikan;9U5G6S;192000.00
2609;Carpeta;Offi-Esco;FHFELC;135500.00
2610;Cuaderno;Paper-Mate;1RD2PT;196000.00
2611;Borrador;Condor;12J3WY;42500.00
2612;Pincel;Offi-Esco;OPS6Y6;57500.00
2613;Carpeta;Pelikan;P65WPI;132000.00
2614;Colbón;Pelikan;W74DHZ;77000.00
2615;Block;Faber-Castell;6CMIEY;133500.00
2616;Libro;Faber-Castell;WXV6-7;144000.00
2617;Hojas;Norma;D6F1J1;154500.00
2618;Corrector;Condor;O97VZ/;161500.00
2619;Libro;Pelikan;I5U9AP;54500.00
2620;Plumón;Bic;DP8ZR5;180000.00
2621;Block;Offi-Esco;/5ULT7;105000.00
2622;Libro;Offi-Esco;81ZWF1;54500.00
2623;Corrector;Pelikan;94YSZU;57500.00
2624;Hojas;Condor;9QJ1Z2;79000.00
2625;Plumón;Xerox;BYEOWB;190500.00
2626;Block;Offi-Esco;/J87VK;40000.00
2627;Lámina;Offi-Esco;W87/HG;150500.00
2628;Corrector;Kilométrico;763WOP;78000.00
2629;Plumón;Kilométrico;TPALV2;60500.00
2630;Cuaderno;Xerox;A2X-1C;96000.00
2631;Lápiz;Condor;LBFZYQ;47000.00
2632;Plumón;Offi-Esco;L5ZL-1;90500.00
2633;Borrador;Bic;G9F4WD;140500.00
2634;Lápiz;Norma;E95TI7;56500.00
2635;Pincel;Condor;VWSOJ3;101000.00
2636;Color;Bic;XR3VMV;99000.00
2637;Block;Pelikan;5GG2BI;138000.00
2638;Pincel;Condor;JUMSHB;135500.00
2639;Carpeta;Faber-Castell;7WRBSB;102000.00
2640;Plumón;Offi-Esco;/LOCEL;49500.00
2641;Libro;Pelikan;/TJ9/X;138500.00
2642;Colbón;Offi-Esco;C59U85;108500.00
2643;Corrector;Norma;FVQ5PK;171500.00
2644;Lámina;Norma;W7E1QI;57000.00
2645;Lámina;Offi-Esco;W-WWRY;131000.00
2646;Esfero;Paper-Mate;G7CGY8;123500.00
2647;Pincel;Pelikan;IW3-FD;168000.00
2648;Plumón;Paper-Mate;CBHSQO;109500.00
2649;Color;Pelikan;7K4ULM;192000.00
2650;Lápiz;Faber-Castell;SFA6J0;97000.00
2651;Lámina;Offi-Esco;MYJI1-;83000.00
2652;Borrador;Offi-Esco;5QJR0C;45000.00
2653;Hojas;Norma;1RAH01;188500.00
2654;Esfero;Faber-Castell;C6TGE2;179000.00
2655;Colbón;Offi-Esco;PRJ6JC;183000.00
2656;Colbón;Offi-Esco;Y0E-47;189000.00
2657;Hojas;Bic;H6YIL/;136000.00
2658;Block;Norma;-RBGW7;147500.00
2659;Lápiz;Paper-Mate;LW7ZL7;96000.00
2660;Esfero;Norma;-E1LI2;70000.00
2661;Lápiz;Paper-Mate;T65JLL;86000.00
2662;Libro;Norma;EH56AT;137500.00
2663;Hojas;Condor;QKLQ5K;188500.00
2664;Lámina;Condor;0E799H;130500.00
2665;Block;Pelikan;H1AOMM;62000.00
2666;Libro;Condor;YU4A-5;136000.00
2667;Carpeta;Xerox;231LOZ;50500.00
2668;Borrador;Condor;W58QOE;134500.00
2669;Corrector;Kilométrico;63Y-J6;43000.00
2670;Esfero;Xerox;FSF1MS;143500.00
2671;Color;Xerox;5XGDJD;52500.00
2672;Borrador;Xerox;B87RQV;177000.00
2673;Carpeta;Faber-Castell;Y3KWKL;55000.00
2674;Pincel;Condor;5VIH13;134500.00
2675;Carpeta;Kilométrico;WUKKX9;97000.00
2676;Pincel;Xerox;MQ1O77;95000.00
2677;Plumón;Faber-Castell;8ACW9X;172000.00
2678;Libro;Condor;CW7348;128500.00
2679;Libro;Paper-Mate;WD8AIW;164500.00
2680;Carpeta;Bic;HJOA4B;148000.00
2681;Hojas;Pelikan;Z0KPRZ;168500.00
2682;Esfero;Xerox;OKKV17;134000.00
2683;Carpeta;Faber-Castell;7ZTH3V;189500.00
2684;Hojas;Faber-Castell;W1RXFT;51500.00
2685;Lámina;Bic;27MAIH;40000.00
2686;Corrector;Bic;EPHFQM;188000.00
2687;Carpeta;Faber-Castell;EHZSRE;123500.00
2688;Libro;Bic;4R4TSF;74500.00
2689;Color;Kilométrico;SYGBHY;186000.00
2690;Color;Offi-Esco;ZGC3--;100000.00
2691;Pincel;Pelikan;2CH8TK;116500.00
2692;Block;Faber-Castell;TMZ176;97500.00
2693;Corrector;Paper-Mate;-2/0V7;156000.00
2694;Lámina;Condor;P1T6E1;84500.00
2695;Corrector;Pelikan;UI5YVL;116500.00
2696;Cuaderno;Bic;SX95RU;102500.00
2697;Lápiz;Paper-Mate;52JAJ6;45000.00
2698;Colbón;Xerox;QO8XT1;42500.00
2699;Color;Offi-Esco;E29FJQ;85500.00
2700;Libro;Offi-Esco;9IB-T/;111000.00
2701;Cuaderno;Norma;PJ//X0;160500.00
2702;Colbón;Condor;QW3746;58500.00
2703;Libro;Faber-Castell;DSKV/J;112000.00
2704;Plumón;Kilométrico;JRV8GM;196000.00
2705;Lápiz;Norma;QF68PR;67000.00
2706;Lámina;Pelikan;O2D4WU;141000.00
2707;Cuaderno;Faber-Castell;JVJHJ3;150500.00
2708;Borrador;Norma;QGFG8T;63000.00
2709;Carpeta;Paper-Mate;643VPE;104000.00
2710;Colbón;Offi-Esco;-EW1OD;84000.00
2711;Carpeta;Condor;I7X2KG;143000.00
2712;Carpeta;Pelikan;Q5WO/F;76000.00
2713;Carpeta;Bic;AR552Q;104500.00
2714;Plumón;Xerox;8PW26T;74000.00
2715;Pincel;Kilométrico;Q3LP66;79000.00
2716;Pincel;Offi-Esco;WCFGU5;103500.00
2717;Libro;Offi-Esco;ED56PV;137500.00
2718;Lápiz;Xerox;BM-2EC;70500.00
2719;Color;Faber-Castell;EOJ/XD;40500.00
2720;Color;Faber-Castell;FUWQQ6;46000.00
2721;Colbón;Kilométrico;2JFT2T;99000.00
2722;Libro;Norma;RU-29A;166000.00
2723;Esfero;Faber-Castell;7FHT65;105500.00
2724;Corrector;Paper-Mate;-O-T0L;48500.00
2725;Cuaderno;Norma;ZMKTO-;86000.00
2726;Borrador;Offi-Esco;GDKLYP;168000.00
2727;Colbón;Faber-Castell;VACACX;62500.00
2728;Lápiz;Kilométrico;4ZTE04;81000.00
2729;Colbón;Faber-Castell;VGVJIY;103500.00
2730;Libro;Xerox;2ERA/7;66000.00
2731;Borrador;Xerox;QPAQO7;142500.00
2732;Corrector;Faber-Castell;-2CFB2;86500.00
2733;Libro;Faber-Castell;LBUGXE;44500.00
2734;Esfero;Norma;OW-L8T;89500.00
2735;Lámina;Pelikan;34VOXC;129000.00
2736;Carpeta;Xerox;IP2M/0;171000.00
2737;Color;Bic;08TXPK;66000.00
2738;Esfero;Kilométrico;EDWL3S;181500.00
2739;Corrector;Xerox;K/FHXG;121000.00
2740;Color;Faber-Castell;--W-TM;172000.00
2741;Hojas;Faber-Castell;F7H9GW;41000.00
2742;Corrector;Norma;1YKBTU;67500.00
2743;Borrador;Paper-Mate;JKCCE4;66000.00
2744;Corrector;Norma;HFO7SV;103500.00
2745;Carpeta;Bic;DAJLHR;100000.00
2746;Carpeta;Paper-Mate;VP72TI;48000.00
2747;Hojas;Offi-Esco;/2VC39;163500.00
2748;Color;Offi-Esco;HV6SZA;169000.00
2749;Colbón;Bic;2-3M-Y;121500.00
2750;Hojas;Condor;XEP35G;52000.00
2751;Lápiz;Faber-Castell;6069UZ;194500.00
2752;Block;Paper-Mate;G3SY9-;122000.00
2753;Libro;Faber-Castell;PD4ZVT;157000.00
2754;Block;Pelikan;3DPRPJ;182500.00
2755;Lámina;Xerox;UV56P1;79000.00
2756;Esfero;Kilométrico;U/5QL6;56500.00
2757;Lápiz;Norma;A96FJY;164500.00
2758;Block;Condor;/SF70O;69000.00
2759;Pincel;Pelikan;7HQ2PT;123500.00
2760;Block;Bic;/FTHO9;118000.00
2761;Lámina;Faber-Castell;OEB8EU;119000.00
2762;Borrador;Kilométrico;WO-JIX;46000.00
2763;Block;Bic;C7LEXL;40000.00
2764;Plumón;Condor;UJ55RF;76000.00
2765;Lámina;Kilométrico;V/3XLF;114500.00
2766;Pincel;Kilométrico;-HYXGR;89500.00
2767;Cuaderno;Faber-Castell;V7IR8O;94000.00
2768;Pincel;Offi-Esco;6QXKBZ;132500.00
2769;Corrector;Bic;WHM5Z7;81500.00
2770;Esfero;Kilométrico;KY3FWL;44000.00
2771;Lápiz;Faber-Castell;U4SHKX;152500.00
2772;Hojas;Norma;GF6-A8;167000.00
2773;Carpeta;Offi-Esco;SQ9BG6;88000.00
2774;Plumón;Xerox;MSVAJY;128000.00
2775;Plumón;Norma;5DZTGP;71500.00
2776;Colbón;Paper-Mate;4OOWME;186500.00
2777;Borrador;Offi-Esco;4IPL6T;53500.00
2778;Esfero;Condor;66XAFJ;64500.00
2779;Lámina;Norma;S/8O4P;127000.00
2780;Corrector;Pelikan;6U4GD9;68000.00
2781;Carpeta;Kilométrico;FL65QE;58000.00
2782;Esfero;Paper-Mate;SW63Q0;84500.00
2783;Corrector;Kilométrico;HIE010;135000.00
2784;Block;Kilométrico;FSUM3/;76000.00
2785;Plumón;Norma;ZOBWI3;42000.00
2786;Colbón;Kilométrico;023467;193000.00
2787;Pincel;Bic;YEK5KT;60000.00
2788;Pincel;Kilométrico;W3T7X-;193500.00
2789;Hojas;Paper-Mate;/M0A08;153500.00
2790;Lámina;Xerox;5BLLQE;48000.00
2791;Hojas;Faber-Castell;HT1KRU;168000.00
2792;Corrector;Offi-Esco;KV655V;141500.00
2793;Libro;Norma;ZOECG-;185000.00
2794;Libro;Faber-Castell;R9FD5K;137500.00
2795;Carpeta;Paper-Mate;JGY7IV;125000.00
2796;Corrector;Xerox;P05T-R;94500.00
2797;Cuaderno;Offi-Esco;-5B2MT;104000.00
2798;Cuaderno;Bic;A7PMJQ;76000.00
2799;Cuaderno;Condor;5R4KUA;69000.00
2800;Borrador;Bic;9-BQ00;179000.00
2801;Pincel;Kilométrico;9GU5UF;186000.00
2802;Borrador;Bic;31HGJW;70500.00
2803;Corrector;Faber-Castell;LED0YF;167500.00
2804;Cuaderno;Pelikan;OO6PSX;98000.00
2805;Libro;Paper-Mate;S0YRPK;91000.00
2806;Cuaderno;Pelikan;IUFGIV;136500.00
2807;Hojas;Kilométrico;-8KECP;87500.00
2808;Hojas;Paper-Mate;UGAL3L;72500.00
2809;Carpeta;Pelikan;IWSURV;74000.00
2810;Hojas;Kilométrico;Q64C2H;136000.00
2811;Lápiz;Offi-Esco;3CP8FD;188500.00
2812;Color;Paper-Mate;YYRW91;146000.00
2813;Cuaderno;Faber-Castell;K6JS61;94500.00
2814;Lámina;Pelikan;JGEV/Q;178000.00
2815;Cuaderno;Norma;I9GDX6;68500.00
2816;Hojas;Faber-Castell;OVZ2Q-;44500.00
2817;Esfero;Pelikan;6C6OYU;76500.00
2818;Lápiz;Norma;92Y0/4;190000.00
2819;Corrector;Xerox;/6BCKW;145000.00
2820;Plumón;Offi-Esco;7GTFUZ;118000.00
2821;Pincel;Offi-Esco;ZXCM5H;57000.00
2822;Block;Kilométrico;HOWU4J;55000.00
2823;Esfero;Xerox;YVTB-6;44500.00
2824;Esfero;Bic;BVA/JB;95500.00
2825;Esfero;Kilométrico;IC0W8M;140000.00
2826;Corrector;Pelikan;ZFB9CS;48000.00
2827;Lámina;Xerox;0MZ6O4;124000.00
2828;Colbón;Norma;-I2JG4;79500.00
2829;Lámina;Offi-Esco;W2L4QU;49500.00
2830;Cuaderno;Paper-Mate;O2IJZZ;113500.00
2831;Hojas;Faber-Castell;CCRYBG;128500.00
2832;Pincel;Offi-Esco;1F-7/S;45500.00
2833;Corrector;Condor;9XZ54J;123000.00
2834;Block;Offi-Esco;OFK523;161000.00
2835;Block;Kilométrico;/-S5L0;56500.00
2836;Esfero;Offi-Esco;MF2SIS;108000.00
2837;Corrector;Condor;G787EF;153500.00
2838;Libro;Kilométrico;4YCWG3;119000.00
2839;Esfero;Kilométrico;T4AZ13;175500.00
2840;Block;Condor;PWZVRX;139000.00
2841;Hojas;Offi-Esco;1ULCGM;165000.00
2842;Libro;Pelikan;CT//9G;120000.00
2843;Pincel;Norma;7I64DI;188500.00
2844;Esfero;Norma;BA7H94;105000.00
2845;Carpeta;Kilométrico;PGQP51;196000.00
2846;Color;Norma;IQOIC2;170000.00
2847;Lápiz;Xerox;JYG2FE;125500.00
2848;Carpeta;Offi-Esco;ZXJXKU;70000.00
2849;Colbón;Pelikan;EJD45W;105000.00
2850;Carpeta;Faber-Castell;IU-4PV;89500.00
2851;Block;Condor;VL1B4P;98000.00
2852;Esfero;Paper-Mate;KO4VBI;176500.00
2853;Carpeta;Bic;GESOP-;45500.00
2854;Esfero;Offi-Esco;RU8RKQ;77500.00
2855;Lápiz;Kilométrico;62FRS4;74500.00
2856;Colbón;Xerox;8QIHA8;188000.00
2857;Block;Condor;U8Z292;197500.00
2858;Lámina;Kilométrico;FW2GLZ;78500.00
2859;Pincel;Faber-Castell;HRMMEV;64000.00
2860;Colbón;Faber-Castell;69J/UQ;69500.00
2861;Carpeta;Pelikan;C4VCR4;178500.00
2862;Colbón;Bic;TT3L8O;179500.00
2863;Carpeta;Pelikan;W6W3YG;154000.00
2864;Colbón;Faber-Castell;RF2D95;163000.00
2865;Block;Paper-Mate;J50JTL;173000.00
2866;Lápiz;Norma;9O0Z4C;126500.00
2867;Hojas;Kilométrico;B87DOZ;154500.00
2868;Corrector;Faber-Castell;ZEJ-UB;46500.00
2869;Hojas;Kilométrico;5BE99J;108500.00
2870;Carpeta;Pelikan;EUARVZ;181000.00
2871;Carpeta;Offi-Esco;D6J2VM;68000.00
2872;Block;Bic;IBUQXU;49500.00
2873;Lápiz;Norma;X2-QZ6;156000.00
2874;Hojas;Faber-Castell;48KO2D;142000.00
2875;Pincel;Pelikan;T2IT3D;125000.00
2876;Block;Pelikan;EQYHMG;184500.00
2877;Esfero;Faber-Castell;RP8DDI;85000.00
2878;Esfero;Paper-Mate;FY9G17;140500.00
2879;Hojas;Kilométrico;J4-O50;48000.00
2880;Hojas;Paper-Mate;GML4Q2;194500.00
2881;Block;Norma;ZER0H1;153000.00
2882;Cuaderno;Norma;X-MRWC;56500.00
2883;Lápiz;Xerox;F4J8B0;177000.00
2884;Colbón;Faber-Castell;2A86H4;66500.00
2885;Pincel;Bic;OIMZX1;40000.00
2886;Corrector;Faber-Castell;/RT81B;69500.00
2887;Color;Xerox;IR3Q5M;135500.00
2888;Lámina;Xerox;URHJK6;111000.00
2889;Carpeta;Xerox;8I8H85;143500.00
2890;Block;Pelikan;PV9Y/-;92000.00
2891;Pincel;Bic;UZC0C9;77500.00
2892;Corrector;Condor;YH5OUK;109500.00
2893;Libro;Norma;L1I-1A;118500.00
2894;Libro;Xerox;KXRJ7Y;68000.00
2895;Lámina;Paper-Mate;J75-80;147500.00
2896;Plumón;Faber-Castell;/11RH1;184500.00
2897;Plumón;Paper-Mate;IWX2JE;115500.00
2898;Pincel;Kilométrico;SEA9F5;198000.00
2899;Block;Offi-Esco;YOVHAB;180500.00
2900;Color;Xerox;SVEPMG;85000.00
2901;Pincel;Xerox;PGQSIK;149500.00
2902;Block;Faber-Castell;4RMXRK;90000.00
2903;Esfero;Pelikan;U0KL60;122500.00
2904;Plumón;Xerox;Z3TV/S;97000.00
2905;Hojas;Condor;1549UD;192000.00
2906;Plumón;Xerox;9X3WCO;89000.00
2907;Carpeta;Paper-Mate;92AP8T;151000.00
2908;Plumón;Xerox;LBSXJF;58000.00
2909;Borrador;Xerox;0J86MG;78000.00
2910;Borrador;Xerox;S3S5JI;56000.00
2911;Cuaderno;Kilométrico;6EYCL1;128500.00
2912;Lápiz;Faber-Castell;1EDQR3;161500.00
2913;Hojas;Bic;F3GVF/;190000.00
2914;Libro;Offi-Esco;2GT9TF;67000.00
2915;Libro;Xerox;-P-7OA;41000.00
2916;Corrector;Xerox;H1DPE8;128000.00
2917;Pincel;Norma;UD-ZFM;95500.00
2918;Carpeta;Bic;PUMZJU;73500.00
2919;Colbón;Paper-Mate;/7H6V8;60500.00
2920;Carpeta;Bic;BF1KQ3;103500.00
2921;Lápiz;Paper-Mate;Y09CW5;97000.00
2922;Hojas;Faber-Castell;8JJKGL;138000.00
2923;Color;Condor;KMJSU-;157000.00
2924;Esfero;Norma;X33JK5;75000.00
2925;Hojas;Xerox;DPCBUH;170500.00
2926;Block;Bic;DT/HZ5;137000.00
2927;Colbón;Offi-Esco;168BOW;55000.00
2928;Carpeta;Kilométrico;BQ/DC5;165500.00
2929;Borrador;Bic;58V2ZY;45000.00
2930;Hojas;Kilométrico;2E6ZZR;104000.00
2931;Corrector;Pelikan;L22I8B;75500.00
2932;Carpeta;Pelikan;Z/FVQQ;80000.00
2933;Carpeta;Paper-Mate;Z/8B98;132500.00
2934;Esfero;Norma;2ETA/6;40500.00
2935;Corrector;Pelikan;VM0IWG;152500.00
2936;Cuaderno;Faber-Castell;V8QHQG;56000.00
2937;Carpeta;Pelikan;Y9UVZ7;74500.00
2938;Corrector;Norma;GP09VH;123000.00
2939;Lápiz;Xerox;LF5UO6;181000.00
2940;Plumón;Xerox;FOQB6I;195500.00
2941;Cuaderno;Bic;D0QVAQ;92500.00
2942;Borrador;Condor;CLF7-9;139000.00
2943;Color;Norma;24MMZ6;107000.00
2944;Colbón;Condor;F4HJAS;124500.00
2945;Corrector;Faber-Castell;5T5GHC;154500.00
2946;Color;Pelikan;D7MFQP;114000.00
2947;Block;Bic;BS2JEH;64500.00
2948;Block;Pelikan;/VAQQV;176000.00
2949;Carpeta;Offi-Esco;YOMAZE;43500.00
2950;Esfero;Paper-Mate;Y/GU1D;159000.00
2951;Corrector;Faber-Castell;DMDPAK;72000.00
2952;Plumón;Offi-Esco;XQJVL7;186500.00
2953;Color;Kilométrico;C1VPIC;178500.00
2954;Borrador;Bic;R6TYZH;105000.00
2955;Carpeta;Xerox;E8C236;151000.00
2956;Corrector;Faber-Castell;32F8XH;53500.00
2957;Lápiz;Pelikan;LR40U1;144000.00
2958;Carpeta;Condor;Z-S1F3;97000.00
2959;Color;Faber-Castell;-9ZM-C;196000.00
2960;Plumón;Pelikan;IIAAVK;87000.00
2961;Colbón;Xerox;RDFBFO;141500.00
2962;Plumón;Pelikan;M1MCXD;61500.00
2963;Cuaderno;Pelikan;9-SU11;174000.00
2964;Corrector;Norma;9M47SO;87500.00
2965;Lámina;Pelikan;ZPVC/7;62000.00
2966;Hojas;Offi-Esco;K5MZ5R;106000.00
2967;Esfero;Xerox;1ZBEHA;135500.00
2968;Lápiz;Pelikan;2FB118;67000.00
2969;Corrector;Condor;AY-JPR;90000.00
2970;Hojas;Norma;EBHFUQ;159500.00
2971;Borrador;Offi-Esco;XK7KSM;53000.00
2972;Esfero;Bic;FJ4ET-;78000.00
2973;Cuaderno;Pelikan;YIAL26;82500.00
2974;Borrador;Norma;MPMOAU;125000.00
2975;Hojas;Paper-Mate;AS6CGL;167500.00
2976;Block;Offi-Esco;Y/KJ6P;129500.00
2977;Colbón;Offi-Esco;FAH0AJ;131500.00
2978;Carpeta;Faber-Castell;9V8BWH;87000.00
2979;Libro;Faber-Castell;/L1QU6;105000.00
2980;Lápiz;Kilométrico;I4H/1G;47500.00
2981;Cuaderno;Norma;69GMT0;68500.00
2982;Color;Norma;KL4288;85500.00
2983;Lámina;Kilométrico;QSIBOZ;88500.00
2984;Esfero;Kilométrico;-AUTAS;116500.00
2985;Cuaderno;Offi-Esco;ZCU1I9;58500.00
2986;Block;Xerox;3GX8QG;67500.00
2987;Lápiz;Faber-Castell;IXPJCQ;149000.00
2988;Borrador;Kilométrico;ATBDL4;123000.00
2989;Hojas;Kilométrico;HM886S;60000.00
2990;Corrector;Paper-Mate;GROCOY;103000.00
2991;Libro;Kilométrico;1F04DA;46000.00
2992;Colbón;Norma;IRWTRC;74500.00
2993;Pincel;Offi-Esco;4AQYE4;48500.00
2994;Borrador;Condor;MZ5E/O;177500.00
2995;Carpeta;Bic;8CA-6C;144000.00
2996;Lámina;Condor;UQ/94Y;72000.00
2997;Borrador;Offi-Esco;L51X24;160000.00
2998;Lápiz;Bic;Z3S8Y9;109000.00
2999;Libro;Faber-Castell;F63C9S;141000.00
3000;Borrador;Condor;KDV97R;190000.00
3001;Borrador;Kilométrico;XDA57T;111000.00
3002;Plumón;Condor;TLTRV5;128000.00
3003;Plumón;Norma;L8XA9U;134500.00
3004;Corrector;Norma;2PY0AM;188000.00
3005;Color;Paper-Mate;2A-BXK;74500.00
3006;Block;Offi-Esco;TVKQRF;136500.00
3007;Hojas;Norma;GO4HK0;158000.00
3008;Lápiz;Norma;MSA5UA;125000.00
3009;Carpeta;Condor;59DC2D;59500.00
3010;Colbón;Faber-Castell;IE-IFZ;133000.00
3011;Carpeta;Bic;ILRZLJ;120000.00
3012;Lámina;Pelikan;EO0A58;185500.00
3013;Carpeta;Norma;Q3JSDS;140000.00
3014;Borrador;Bic;24BCLB;92500.00
3015;Esfero;Bic;U7QVWH;79500.00
3016;Plumón;Pelikan;D78SL/;177000.00
3017;Block;Faber-Castell;FS8/BC;124500.00
3018;Lápiz;Condor;U11QZ4;91500.00
3019;Cuaderno;Kilométrico;FW92IM;124500.00
3020;Borrador;Norma;TCKCIQ;192500.00
3021;Block;Kilométrico;QVYCBF;44000.00
3022;Carpeta;Offi-Esco;5P93FH;159000.00
3023;Carpeta;Norma;3C9OG2;89000.00
3024;Plumón;Norma;YHKDS0;171500.00
3025;Pincel;Kilométrico;C2KW12;191500.00
3026;Lápiz;Paper-Mate;TPY2O1;143000.00
3027;Colbón;Paper-Mate;13DV1K;90500.00
3028;Cuaderno;Bic;5UZ9AT;69500.00
3029;Lápiz;Faber-Castell;H9B7P2;117000.00
3030;Color;Norma;6WXIRY;112500.00
3031;Plumón;Paper-Mate;YI10JY;54000.00
3032;Colbón;Paper-Mate;MJD4X7;148000.00
3033;Corrector;Paper-Mate;9WFBCH;109500.00
3034;Cuaderno;Kilométrico;3M21UI;73500.00
3035;Borrador;Bic;CHRE3W;119500.00
3036;Colbón;Norma;S1-QVL;88000.00
3037;Corrector;Bic;4O5KLF;143000.00
3038;Libro;Pelikan;JORWZO;85000.00
3039;Hojas;Offi-Esco;XWSLUJ;113500.00
3040;Pincel;Norma;BFVISL;135000.00
3041;Cuaderno;Paper-Mate;STYBS4;150500.00
3042;Libro;Kilométrico;BX4DEH;183000.00
3043;Lápiz;Faber-Castell;6KUM3X;93000.00
3044;Hojas;Paper-Mate;C0X4AW;191500.00
3045;Color;Condor;TL4MYV;86500.00
3046;Corrector;Xerox;Z-1COB;81000.00
3047;Lápiz;Condor;W4Q1/F;129000.00
3048;Hojas;Bic;C6OAFX;189000.00
3049;Cuaderno;Xerox;8JP/CZ;45000.00
3050;Lápiz;Faber-Castell;J/FKXW;90500.00
3051;Cuaderno;Faber-Castell;XSOQ2J;179500.00
3052;Libro;Bic;8PK5FH;116000.00
3053;Esfero;Bic;XXTS0L;48000.00
3054;Esfero;Faber-Castell;JUAS-B;113000.00
3055;Esfero;Faber-Castell;8KG43F;191000.00
3056;Colbón;Offi-Esco;VDLZ3W;192000.00
3057;Carpeta;Pelikan;M4R0M2;67000.00
3058;Hojas;Pelikan;RHQ8RD;54500.00
3059;Borrador;Condor;GSTDU7;178000.00
3060;Borrador;Paper-Mate;UORGUJ;57500.00
3061;Colbón;Bic;P8YE-T;81500.00
3062;Borrador;Kilométrico;1LP8WW;98000.00
3063;Carpeta;Offi-Esco;GABJ5E;106500.00
3064;Lápiz;Offi-Esco;GAP54Y;106500.00
3065;Lápiz;Bic;L2U/3L;182500.00
3066;Colbón;Paper-Mate;/KSW2B;171500.00
3067;Pincel;Condor;M53I-L;45500.00
3068;Colbón;Bic;MXGTVF;176500.00
3069;Plumón;Faber-Castell;YG6SMC;159500.00
